Id,SalePrice
1840,178492.140625
1841,154289.046875
1842,83787.0234375
1843,128230.242188
1844,138146.15625
1845,143056.421875
1846,150847.453125
1847,160142.828125
1848,60389.7070312
1849,106808.695312
1850,121729.757812
1851,156852.9375
1852,123582.65625
1853,127822.929688
1854,172010.0625
1855,146746.15625
1856,221137.546875
1857,177649.859375
1858,140877.15625
1859,121764.328125
1860,151280.09375
1861,121406.054688
1862,250250.359375
1863,243422.765625
1864,243541.1875
1865,332961.3125
1866,324559.90625
1867,231670.75
1868,294644.53125
1869,207904.84375
1870,255216.390625
1871,264887.625
1872,162409.125
1873,251718.953125
1874,139122.015625
1875,199304.734375
1876,200390.609375
1877,214070.703125
1878,205789.0625
1879,139516.4375
1880,134739.140625
1881,233958.015625
1882,240877.6875
1883,193859.15625
1884,208859.34375
1885,246586.734375
1886,311804.25
1887,211460.578125
1888,279773.90625
1889,160217.84375
1890,129603.890625
1891,141419.75
1892,104147.851562
1893,130486.921875
1894,119591.054688
1895,142774.828125
1896,123037.96875
1897,117935.546875
1898,106943.625
1899,155296.953125
1900,135921.796875
1901,184547.71875
1902,150201.109375
1903,236188.625
1904,149093.1875
1905,195581.84375
1906,183485.0625
1907,219688.78125
1908,113675.625
1909,133653.65625
1910,125864.171875
1911,216827.03125
1912,292055.625
1913,148743.609375
1914,52395.1132812
1915,334384.9375
1916,74466.03125
1917,249492.421875
1918,143856.375
1919,167561.125
1920,150222.390625
1921,416156.75
1922,315118.375
1923,205559.453125
1924,224277.234375
1925,213075.84375
1926,387778.53125
1927,137363.796875
1928,157021.3125
1929,128391.601562
1930,130893.40625
1931,142033.046875
1932,139985.015625
1933,186308.34375
1934,175572.234375
1935,176054.96875
1936,191644.03125
1937,185226.6875
1938,171864.96875
1939,233724.09375
1940,189601.796875
1941,176081.515625
1942,200105.46875
1943,200096.21875
1944,347193.78125
1945,392951.96875
1946,162675.375
1947,323965.15625
1948,158711.203125
1949,231416.09375
1950,183565.390625
1951,274579.9375
1952,239942.875
1953,169793.875
1954,187083.671875
1955,130828.726562
1956,289117.28125
1957,165557.078125
1958,301554.28125
1959,136163.1875
1960,115178.359375
1961,125084.921875
1962,89142.3984375
1963,107443.132812
1964,110938.234375
1965,150869.4375
1966,150536.703125
1967,309984.0625
1968,459352.96875
1969,411051.6875
1970,479033.5625
1971,459366.03125
1972,366501.5
1973,260055.21875
1974,321808.4375
1975,518062.96875
1976,274696.4375
1977,347608.75
1978,397466.8125
1979,320810.8125
1980,199696.5625
1981,337334.15625
1982,246400.890625
1983,209183.265625
1984,164974.15625
1985,218630.15625
1986,206101.6875
1987,179905.203125
1988,175950.5625
1989,187984.578125
1990,222880.484375
1991,248878.75
1992,211502.15625
1993,166105.09375
1994,237480.0625
1995,180481.578125
1996,239156.6875
1997,305408.40625
1998,355976.65625
1999,256937.3125
2000,306966.5
2001,247457.734375
2002,232134.984375
2003,255051.296875
2004,262496.96875
2005,213390.984375
2006,224453.25
2007,235685.71875
2008,205914.859375
2009,184935.828125
2010,188231.234375
2011,139218.5625
2012,176247.8125
2013,181648.984375
2014,187754.28125
2015,204427.921875
2016,195222.859375
2017,200460.140625
2018,123273.203125
2019,135084.53125
2020,113902.75
2021,112981.0
2022,187350.171875
2023,138941.578125
2024,238132.46875
2025,370290.34375
2026,174029.859375
2027,152357.578125
2028,152122.5625
2029,177330.09375
2030,263941.875
2031,246443.5
2032,286071.8125
2033,252654.421875
2034,164981.28125
2035,210504.84375
2036,178095.0625
2037,197524.3125
2038,311913.90625
2039,215040.203125
2040,345581.25
2041,268943.6875
2042,197071.1875
2043,171752.34375
2044,173450.109375
2045,221528.34375
2046,136131.84375
2047,154066.5625
2048,135706.5
2049,135339.890625
2050,185043.34375
2051,106570.960938
2052,139496.046875
2053,144140.875
2054,87410.0
2055,151204.484375
2056,132909.96875
2057,128038.460938
2058,219767.4375
2059,127418.703125
2060,168998.296875
2061,183211.90625
2062,135376.640625
2063,117861.507812
2064,147984.703125
2065,123916.539062
2066,176785.921875
2067,106490.453125
2068,137405.9375
2069,85270.3125
2070,109179.023438
2071,89022.8671875
2072,133659.265625
2073,136804.53125
2074,185867.390625
2075,149906.890625
2076,114942.757812
2077,151673.578125
2078,135066.421875
2079,135052.84375
2080,114407.960938
2081,124543.664062
2082,132538.5
2083,143585.515625
2084,115113.257812
2085,129939.539062
2086,104653.84375
2087,117681.414062
2088,96338.0234375
2089,83103.1484375
2090,128851.625
2091,122101.101562
2092,128800.65625
2093,124658.796875
2094,109020.34375
2095,154258.265625
2096,86483.5625
2097,97310.453125
2098,157442.1875
2099,57454.421875
2100,91157.3984375
2101,126283.59375
2102,125226.296875
2103,109283.15625
2104,121410.179688
2105,127954.757812
2106,78393.2890625
2107,230550.21875
2108,121114.71875
2109,117027.078125
2110,123653.390625
2111,141622.703125
2112,139487.921875
2113,122632.867188
2114,99804.7265625
2115,155071.5625
2116,120754.320312
2117,153918.734375
2118,116498.882812
2119,107062.640625
2120,111108.78125
2121,108920.554688
2122,102367.273438
2123,91117.78125
2124,156978.6875
2125,123658.320312
2126,156621.71875
2127,152352.765625
2128,134595.0
2129,93459.40625
2130,154713.484375
2131,144237.390625
2132,116616.453125
2133,126280.09375
2134,116173.53125
2135,98363.1171875
2136,74437.8203125
2137,116963.15625
2138,128463.6875
2139,158568.09375
2140,143210.484375
2141,136297.390625
2142,133331.953125
2143,144498.671875
2144,115083.953125
2145,135085.265625
2146,157164.265625
2147,138002.5
2148,129118.875
2149,143811.640625
2150,225963.703125
2151,114631.78125
2152,191150.21875
2153,162120.359375
2154,111250.726562
2155,139475.671875
2156,231883.390625
2157,220533.65625
2158,239962.625
2159,207808.21875
2160,165772.5625
2161,250432.8125
2162,432981.0625
2163,345351.625
2164,253400.203125
2165,190523.59375
2166,146111.203125
2167,217816.6875
2168,211878.46875
2169,191339.078125
2170,224067.609375
2171,134871.328125
2172,130685.515625
2173,156739.9375
2174,237768.15625
2175,290913.5625
2176,333471.65625
2177,245655.234375
2178,211869.125
2179,145178.140625
2180,185022.375
2181,188256.203125
2182,213832.5625
2183,188495.71875
2184,132301.421875
2185,108563.054688
2186,124207.804688
2187,150748.75
2188,147025.140625
2189,210377.546875
2190,77453.796875
2191,83994.3203125
2192,94986.734375
2193,118238.804688
2194,103957.921875
2195,115659.453125
2196,98832.2734375
2197,116823.3125
2198,155260.84375
2199,170755.046875
2200,141283.015625
2201,145529.796875
2202,226707.375
2203,168072.078125
2204,198855.984375
2205,113897.78125
2206,150066.09375
2207,229334.46875
2208,261409.984375
2209,215466.703125
2210,126018.257812
2211,112598.367188
2212,109904.40625
2213,112183.96875
2214,117327.695312
2215,104565.023438
2216,141431.5
2217,72699.3046875
2218,82457.1875
2219,66466.6328125
2220,68104.9296875
2221,336553.21875
2222,230451.1875
2223,255244.75
2224,209788.859375
2225,123768.0
2226,188443.78125
2227,199123.78125
2228,287006.53125
2229,247700.859375
2230,155986.671875
2231,201192.5
2232,173897.375
2233,166446.296875
2234,256921.5625
2235,212527.09375
2236,278246.28125
2237,351211.53125
2238,206760.140625
2239,103400.085938
2240,160450.96875
2241,151038.3125
2242,128896.6875
2243,132102.359375
2244,99920.234375
2245,90396.1328125
2246,151051.34375
2247,104613.828125
2248,124486.84375
2249,129020.078125
2250,134047.1875
2251,123705.578125
2252,178006.78125
2253,155073.359375
2254,177033.484375
2255,198059.390625
2256,179551.15625
2257,190110.3125
2258,168406.21875
2259,177462.34375
2260,153500.328125
2261,182922.0625
2262,208318.3125
2263,357608.40625
2264,452083.8125
2265,167282.703125
2266,294969.625
2267,361690.375
2268,394354.75
2269,156103.6875
2270,178237.546875
2271,232544.40625
2272,197288.125
2273,160611.953125
2274,178923.125
2275,162689.46875
2276,191074.5625
2277,188322.296875
2278,150968.921875
2279,136036.34375
2280,117446.640625
2281,175228.890625
2282,189934.609375
2283,95464.359375
2284,119594.851562
2285,146097.59375
2286,124713.796875
2287,359942.4375
2288,293575.3125
2289,389510.90625
2290,467357.0625
2291,318596.59375
2292,437817.0
2293,520313.4375
2294,436954.3125
2295,452276.84375
2296,295826.6875
2297,316688.65625
2298,298812.0
2299,408085.09375
2300,328493.0
2301,283759.3125
2302,234305.390625
2303,245917.59375
2304,227993.015625
2305,188738.421875
2306,178556.65625
2307,193079.453125
2308,210396.40625
2309,290515.53125
2310,215389.640625
2311,180283.8125
2312,167856.28125
2313,170791.96875
2314,167076.734375
2315,174412.0
2316,176208.296875
2317,189050.984375
2318,178345.75
2319,175874.25
2320,187069.8125
2321,263342.53125
2322,165891.8125
2323,186989.265625
2324,166079.5
2325,215287.515625
2326,163805.109375
2327,215109.78125
2328,242198.140625
2329,187366.890625
2330,174504.859375
2331,359689.25
2332,409859.09375
2333,317275.5625
2334,254900.640625
2335,267200.1875
2336,336309.09375
2337,210581.515625
2338,285250.03125
2339,208786.40625
2340,392533.125
2341,211845.53125
2342,228475.078125
2343,225784.046875
2344,229212.75
2345,225740.703125
2346,223957.59375
2347,212732.796875
2348,237911.890625
2349,163214.78125
2350,288148.625
2351,252144.34375
2352,244102.515625
2353,220028.734375
2354,130738.578125
2355,137326.984375
2356,152488.09375
2357,192481.1875
2358,196835.109375
2359,119396.335938
2360,117309.226562
2361,139104.125
2362,278418.78125
2363,138435.375
2364,153911.046875
2365,241001.453125
2366,183938.75
2367,204682.53125
2368,216615.53125
2369,198485.078125
2370,173487.859375
2371,170784.46875
2372,188362.65625
2373,261401.140625
2374,319303.78125
2375,253511.53125
2376,287372.75
2377,380364.96875
2378,136235.203125
2379,211280.953125
2380,142621.140625
2381,155638.453125
2382,190117.203125
2383,203572.28125
2384,253383.828125
2385,163396.765625
2386,137899.75
2387,137824.6875
2388,97126.375
2389,121324.25
2390,146334.765625
2391,137784.390625
2392,120558.296875
2393,167392.21875
2394,144653.703125
2395,203570.109375
2396,141866.015625
2397,219126.359375
2398,127839.359375
2399,59713.7421875
2400,59648.6054688
2401,111670.351562
2402,138731.296875
2403,131159.90625
2404,143151.171875
2405,160546.421875
2406,140499.09375
2407,134946.390625
2408,142520.59375
2409,133448.25
2410,168575.515625
2411,118883.09375
2412,155958.4375
2413,136263.796875
2414,147726.265625
2415,128832.742188
2416,125218.734375
2417,132046.828125
2418,127085.4375
2419,133109.515625
2420,122794.304688
2421,151237.03125
2422,122419.84375
2423,124146.171875
2424,152649.328125
2425,207560.9375
2426,113320.3125
2427,137973.109375
2428,167829.078125
2429,114742.234375
2430,128846.375
2431,104644.734375
2432,145067.796875
2433,146914.28125
2434,140120.65625
2435,149462.625
2436,102383.648438
2437,113228.96875
2438,121823.210938
2439,110412.125
2440,129456.90625
2441,86342.671875
2442,92862.671875
2443,112909.742188
2444,126866.59375
2445,85599.40625
2446,131300.390625
2447,209132.734375
2448,141793.703125
2449,112609.953125
2450,156453.109375
2451,132238.5
2452,194620.109375
2453,92882.203125
2454,128561.765625
2455,103619.0
2456,131018.835938
2457,118062.804688
2458,113081.195312
2459,109038.414062
2460,135562.65625
2461,115806.796875
2462,135294.375
2463,127202.90625
2464,165166.5625
2465,134873.296875
2466,118531.914062
2467,154335.578125
2468,87914.5546875
2469,70716.296875
2470,155157.390625
2471,193165.359375
2472,163229.1875
2473,110301.71875
2474,82947.4765625
2475,217130.09375
2476,116215.242188
2477,133017.5625
2478,156945.21875
2479,106845.898438
2480,149161.765625
2481,119101.5
2482,135349.40625
2483,116617.523438
2484,124229.453125
2485,131822.828125
2486,156217.921875
2487,168486.140625
2488,157510.828125
2489,144896.46875
2490,149649.265625
2491,92120.984375
2492,175017.921875
2493,144209.6875
2494,165073.65625
2495,99280.5546875
2496,231229.984375
2497,156264.984375
2498,111427.804688
2499,94180.6796875
2500,119381.1875
2501,138379.328125
2502,148660.96875
2503,99304.7734375
2504,182396.53125
2505,231998.46875
2506,263712.8125
2507,296434.65625
2508,267321.71875
2509,213433.828125
2510,233657.671875
2511,176070.96875
2512,214546.078125
2513,213144.09375
2514,233513.015625
2515,155479.28125
2516,162624.65625
2517,143124.6875
2518,144300.5625
2519,225420.6875
2520,200257.25
2521,182907.09375
2522,226179.03125
2523,122884.03125
2524,142091.25
2525,137659.859375
2526,139468.65625
2527,106750.570312
2528,122673.289062
2529,136300.65625
2530,107855.070312
2531,238376.34375
2532,225571.46875
2533,202038.453125
2534,224632.046875
2535,304986.09375
2536,229019.015625
2537,245016.09375
2538,178420.203125
2539,178893.6875
2540,175942.375
2541,178572.53125
2542,153895.203125
2543,125979.851562
2544,127244.085938
2545,125360.546875
2546,141016.15625
2547,134227.125
2548,137176.96875
2549,164585.375
2550,214921.65625
2551,144049.171875
2552,130676.140625
2553,79542.234375
2554,114670.179688
2555,113510.4375
2556,101834.359375
2557,109403.695312
2558,162017.828125
2559,146079.171875
2560,136494.65625
2561,129011.851562
2562,137598.34375
2563,152296.515625
2564,182670.734375
2565,133588.53125
2566,168177.8125
2567,140430.515625
2568,195018.796875
2569,199432.09375
2570,124973.4375
2571,170310.0
2572,176040.984375
2573,221879.390625
2574,300552.53125
2575,134247.828125
2576,131707.1875
2577,165574.828125
2578,79057.5625
2579,74558.1640625
2580,136065.59375
2581,112770.3125
2582,124470.28125
2583,265512.84375
2584,161251.421875
2585,181935.125
2586,195588.671875
2587,207466.40625
2588,150909.609375
2589,149963.65625
2590,209485.8125
2591,213114.421875
2592,221134.078125
2593,260550.578125
2594,174998.84375
2595,189716.0625
2596,331805.46875
2597,179838.203125
2598,273712.25
2599,302410.71875
2600,176227.1875
2601,135530.53125
2602,80584.109375
2603,91322.765625
2604,89225.2578125
2605,71207.453125
2606,149897.328125
2607,186365.796875
2608,191436.609375
2609,168538.359375
2610,114003.390625
2611,150120.53125
2612,156995.765625
2613,127690.15625
2614,133538.015625
2615,157196.5
2616,142992.875
2617,173311.6875
2618,192771.234375
2619,198260.34375
2620,189973.78125
2621,176862.3125
2622,179687.640625
2623,240819.5
2624,291701.53125
2625,319597.875
2626,169347.15625
2627,168403.828125
2628,466079.65625
2629,560840.1875
2630,362845.375
2631,481778.28125
2632,432073.1875
2633,326699.9375
2634,392194.75
2635,156279.0625
2636,181660.859375
2637,172538.65625
2638,258492.046875
2639,188999.796875
2640,153171.203125
2641,96926.59375
2642,199307.6875
2643,108729.390625
2644,132497.484375
2645,98130.140625
2646,94349.421875
2647,96265.2421875
2648,141882.96875
2649,140493.984375
2650,140252.421875
2651,148985.09375
2652,456658.90625
2653,247331.890625
2654,243686.78125
2655,384564.875
2656,291526.09375
2657,345131.65625
2658,280249.4375
2659,324106.4375
2660,343839.96875
2661,353654.9375
2662,355217.0
2663,280548.8125
2664,283765.3125
2665,332256.8125
2666,304149.59375
2667,162260.046875
2668,172353.671875
2669,174578.859375
2670,282934.28125
2671,179561.953125
2672,190007.296875
2673,193173.0
2674,195693.65625
2675,173980.84375
2676,189832.125
2677,195185.453125
2678,235703.21875
2679,282143.625
2680,271350.125
2681,395959.0
2682,339788.15625
2683,568530.625
2684,316946.96875
2685,331144.25
2686,252912.609375
2687,327310.75
2688,214542.6875
2689,217899.703125
2690,477758.84375
2691,191758.375
2692,124606.523438
2693,191605.78125
2694,124491.46875
2695,188309.546875
2696,180408.546875
2697,183837.9375
2698,194698.3125
2699,181419.109375
2700,160709.59375
2701,153816.171875
2702,113901.421875
2703,122459.453125
2704,136185.578125
2705,125197.820312
2706,122121.257812
2707,129354.117188
2708,135883.578125
2709,114459.445312
2710,125857.0625
2711,276271.03125
2712,393609.1875
2713,162738.40625
2714,147434.234375
2715,177416.109375
2716,151735.296875
2717,189752.484375
2718,214723.203125
2719,165132.546875
2720,165038.734375
2721,140872.828125
2722,162007.734375
2723,147401.953125
2724,133538.796875
2725,142091.65625
2726,149496.65625
2727,155907.703125
2728,172692.359375
2729,158076.921875
2730,145076.328125
2731,126059.523438
2732,125152.976562
2733,163842.046875
2734,133459.96875
2735,137586.609375
2736,147732.078125
2737,120332.117188
2738,133019.90625
2739,153907.15625
2740,143919.4375
2741,141009.140625
2742,162246.21875
2743,148276.25
2744,153086.40625
2745,138811.875
2746,136638.640625
2747,155648.28125
2748,126223.648438
2749,130266.585938
2750,137123.90625
2751,129274.03125
2752,210242.578125
2753,150469.3125
2754,193895.921875
2755,138028.90625
2756,100056.335938
2757,74688.0859375
2758,83230.7578125
2759,156440.59375
2760,135898.40625
2761,148466.1875
2762,143978.171875
2763,181257.859375
2764,163574.28125
2765,274861.6875
2766,146521.859375
2767,90464.1171875
2768,124942.054688
2769,128545.453125
2770,140494.953125
2771,110877.882812
2772,118632.640625
2773,152124.65625
2774,137088.71875
2775,128496.671875
2776,142453.125
2777,150745.28125
2778,110159.109375
2779,122227.304688
2780,103556.0625
2781,99800.671875
2782,93777.5
2783,110349.070312
2784,129688.34375
2785,133602.453125
2786,74010.1640625
2787,112128.179688
2788,79960.21875
2789,184058.96875
2790,93107.2265625
2791,117718.523438
2792,56397.1992188
2793,178770.890625
2794,97281.75
2795,114577.320312
2796,104116.242188
2797,190054.21875
2798,119269.078125
2799,107385.554688
2800,71241.453125
2801,115353.789062
2802,131842.328125
2803,158653.390625
2804,138949.46875
2805,99843.0390625
2806,75886.265625
2807,150488.421875
2808,150978.03125
2809,144271.875
2810,136585.421875
2811,152700.0625
2812,143136.453125
2813,145897.90625
2814,158278.359375
2815,103878.21875
2816,257961.6875
2817,146592.09375
2818,138305.875
2819,174878.421875
2820,128761.578125
2821,102110.914062
2822,194685.015625
2823,259384.265625
2824,188791.875
2825,144770.828125
2826,136429.90625
2827,137726.921875
2828,216821.0
2829,188687.640625
2830,227974.71875
2831,186046.53125
2832,239289.578125
2833,305598.46875
2834,209184.15625
2835,223478.953125
2836,187097.921875
2837,163862.140625
2838,140384.296875
2839,181308.15625
2840,202072.796875
2841,200672.625
2842,233749.65625
2843,155714.0
2844,152528.9375
2845,120240.429688
2846,215213.765625
2847,199868.453125
2848,237071.34375
2849,204595.453125
2850,269372.3125
2851,227189.125
2852,215601.4375
2853,245971.265625
2854,141077.6875
2855,206481.859375
2856,197572.03125
2857,181036.53125
2858,203485.96875
2859,127391.570312
2860,124611.007812
2861,130463.070312
2862,191309.984375
2863,122167.429688
2864,253696.140625
2865,138963.21875
2866,130127.398438
2867,90245.046875
2868,111750.710938
2869,115995.914062
2870,137400.375
2871,97794.109375
2872,51964.5546875
2873,102545.453125
2874,153312.046875
2875,106348.5
2876,152516.0
2877,152481.75
2878,176702.5
2879,150272.640625
2880,101945.726562
2881,159649.890625
2882,165655.9375
2883,193078.640625
2884,183847.953125
2885,205791.9375
2886,221453.421875
2887,100694.578125
2888,127888.601562
2889,57272.5117188
2890,85919.390625
2891,133284.953125
2892,40163.6757812
2893,78445.84375
2894,50114.7226562
2895,354351.375
2896,280135.46875
2897,211950.25
2898,153096.375
2899,212070.25
2900,162272.890625
2901,235475.640625
2902,188890.046875
2903,354590.625
2904,353031.375
2905,87721.8203125
2906,204266.75
2907,112154.609375
2908,138522.578125
2909,125715.546875
2910,83220.359375
2911,78478.5234375
2912,152100.96875
2913,86556.5390625
2914,79586.7109375
2915,84111.953125
2916,83358.2578125
2917,170933.5
2918,120702.632812
2919,217953.109375
